sample_id,dataset_id,label_id,label_name,entity_key,start_line_no,end_line_no,total_records,error_cnt,warn_cnt,info_cnt,error_ratio,template_counts_json,keyword_counts_json,top_templates_json,error_examples_json
fault2#c8a22e7a-7e5b-43e4-a5be-43b57966d793,fault2,2,fault_network_dhcpoff,c8a22e7a-7e5b-43e4-a5be-43b57966d793,374,433,16,3,0,13,0.1875,"{""0c450bf1"": 1, ""1cd7d3e7"": 1, ""23c6f986"": 1, ""3f0cc10b"": 2, ""428a3b40"": 1, ""4d69fb36"": 1, ""5a357ef2"": 1, ""7bb1bd13"": 1, ""7fd91227"": 1, ""86e61357"": 1, ""a03daa0f"": 1, ""c4268e60"": 1, ""c4693083"": 1, ""e4ad4519"": 1, ""fbd432b6"": 1}","{""BuildAbortException"": 1, ""Failed to allocate network"": 1, ""VirtualInterfaceCreateException"": 2}","[""3f0cc10b"", ""c4693083"", ""c4268e60"", ""7bb1bd13"", ""fbd432b6"", ""23c6f986"", ""428a3b40"", ""5a357ef2"", ""4d69fb36"", ""86e61357""]","[{""start_line_no"": 400, ""end_line_no"": 400, ""component"": ""nova.compute.manager"", ""raw"": ""ERROR nova.compute.manager [req-852a58f0-ba26-41ff-8bc0-de2851228424] [instance: c8a22e7a-7e5b-43e4-a5be-43b57966d793] Instance failed to spawn: nova.exception.VirtualInterfaceCreateException: Virtual Interface creation failed""}, {""start_line_no"": 406, ""end_line_no"": 406, ""component"": ""nova.compute.manager"", ""raw"": ""ERROR nova.compute.manager [req-852a58f0-ba26-41ff-8bc0-de2851228424] [instance: c8a22e7a-7e5b-43e4-a5be-43b57966d793] Failed to allocate network(s): nova.exception.VirtualInterfaceCreateException: Virtual Interface creation failed""}, {""start_line_no"": 407, ""end_line_no"": 407, ""component"": ""nova.compute.manager"", ""raw"": ""ERROR nova.compute.manager [req-852a58f0-ba26-41ff-8bc0-de2851228424] [instance: c8a22e7a-7e5b-43e4-a5be-43b57966d793] Build of instance c8a22e7a-7e5b-43e4-a5be-43b57966d793 aborted: Failed to allocate the network(s), not rescheduling.: nova.exception.BuildAbortException: Build of instance c8a22e7a-7e5b-43e4-a5be-43b57966d793 aborted: Failed to allocate the network(s), not rescheduling.""}]"
fault2#50dcf836-e341-43bb-926a-111cbbc633e1,fault2,2,fault_network_dhcpoff,50dcf836-e341-43bb-926a-111cbbc633e1,395,455,16,3,0,13,0.1875,"{""1cd7d3e7"": 1, ""23c6f986"": 1, ""3f0cc10b"": 2, ""428a3b40"": 1, ""4d69fb36"": 1, ""5848dc11"": 1, ""5a357ef2"": 1, ""7bb1bd13"": 1, ""86e61357"": 1, ""a03daa0f"": 1, ""bd23d394"": 1, ""c4268e60"": 1, ""c4693083"": 1, ""e4ad4519"": 1, ""fbd432b6"": 1}","{""BuildAbortException"": 1, ""Failed to allocate network"": 1, ""VirtualInterfaceCreateException"": 2}","[""3f0cc10b"", ""c4693083"", ""c4268e60"", ""7bb1bd13"", ""fbd432b6"", ""23c6f986"", ""428a3b40"", ""5a357ef2"", ""4d69fb36"", ""86e61357""]","[{""start_line_no"": 421, ""end_line_no"": 421, ""component"": ""nova.compute.manager"", ""raw"": ""ERROR nova.compute.manager [req-d7fcd8eb-a95c-4b67-a284-09976fe893da] [instance: 50dcf836-e341-43bb-926a-111cbbc633e1] Instance failed to spawn: nova.exception.VirtualInterfaceCreateException: Virtual Interface creation failed""}, {""start_line_no"": 427, ""end_line_no"": 427, ""component"": ""nova.compute.manager"", ""raw"": ""ERROR nova.compute.manager [req-d7fcd8eb-a95c-4b67-a284-09976fe893da] [instance: 50dcf836-e341-43bb-926a-111cbbc633e1] Failed to allocate network(s): nova.exception.VirtualInterfaceCreateException: Virtual Interface creation failed""}, {""start_line_no"": 428, ""end_line_no"": 428, ""component"": ""nova.compute.manager"", ""raw"": ""ERROR nova.compute.manager [req-d7fcd8eb-a95c-4b67-a284-09976fe893da] [instance: 50dcf836-e341-43bb-926a-111cbbc633e1] Build of instance 50dcf836-e341-43bb-926a-111cbbc633e1 aborted: Failed to allocate the network(s), not rescheduling.: nova.exception.BuildAbortException: Build of instance 50dcf836-e341-43bb-926a-111cbbc633e1 aborted: Failed to allocate the network(s), not rescheduling.""}]"
fault2#75b84990-6ef2-4e22-b937-acbccd625617,fault2,2,fault_network_dhcpoff,75b84990-6ef2-4e22-b937-acbccd625617,416,478,16,3,0,13,0.1875,"{""1cd7d3e7"": 1, ""23c6f986"": 1, ""3f0cc10b"": 2, ""428a3b40"": 1, ""4d69fb36"": 1, ""5a357ef2"": 1, ""7bb1bd13"": 1, ""86e61357"": 1, ""a03daa0f"": 1, ""b97c6614"": 1, ""c4268e60"": 1, ""c4693083"": 1, ""d8831a95"": 1, ""e4ad4519"": 1, ""fbd432b6"": 1}","{""BuildAbortException"": 1, ""Failed to allocate network"": 1, ""VirtualInterfaceCreateException"": 2}","[""3f0cc10b"", ""c4693083"", ""c4268e60"", ""7bb1bd13"", ""fbd432b6"", ""23c6f986"", ""428a3b40"", ""5a357ef2"", ""4d69fb36"", ""86e61357""]","[{""start_line_no"": 442, ""end_line_no"": 442, ""component"": ""nova.compute.manager"", ""raw"": ""ERROR nova.compute.manager [req-2faa37e8-9abe-46ce-bc7e-c97bd8439b20] [instance: 75b84990-6ef2-4e22-b937-acbccd625617] Instance failed to spawn: nova.exception.VirtualInterfaceCreateException: Virtual Interface creation failed""}, {""start_line_no"": 448, ""end_line_no"": 448, ""component"": ""nova.compute.manager"", ""raw"": ""ERROR nova.compute.manager [req-2faa37e8-9abe-46ce-bc7e-c97bd8439b20] [instance: 75b84990-6ef2-4e22-b937-acbccd625617] Failed to allocate network(s): nova.exception.VirtualInterfaceCreateException: Virtual Interface creation failed""}, {""start_line_no"": 449, ""end_line_no"": 449, ""component"": ""nova.compute.manager"", ""raw"": ""ERROR nova.compute.manager [req-2faa37e8-9abe-46ce-bc7e-c97bd8439b20] [instance: 75b84990-6ef2-4e22-b937-acbccd625617] Build of instance 75b84990-6ef2-4e22-b937-acbccd625617 aborted: Failed to allocate the network(s), not rescheduling.: nova.exception.BuildAbortException: Build of instance 75b84990-6ef2-4e22-b937-acbccd625617 aborted: Failed to allocate the network(s), not rescheduling.""}]"
fault2#14a4adc5-d111-46ba-8aab-434fb0f940bf,fault2,2,fault_network_dhcpoff,14a4adc5-d111-46ba-8aab-434fb0f940bf,437,499,16,3,0,13,0.1875,"{""1cd7d3e7"": 1, ""23c6f986"": 1, ""3f0cc10b"": 2, ""428a3b40"": 1, ""4d69fb36"": 1, ""5a357ef2"": 1, ""6a12a51c"": 1, ""7bb1bd13"": 1, ""86e61357"": 1, ""a03daa0f"": 1, ""c4268e60"": 1, ""c4693083"": 1, ""e4ad4519"": 1, ""f320c3ed"": 1, ""fbd432b6"": 1}","{""BuildAbortException"": 1, ""Failed to allocate network"": 1, ""VirtualInterfaceCreateException"": 2}","[""3f0cc10b"", ""c4693083"", ""c4268e60"", ""7bb1bd13"", ""fbd432b6"", ""23c6f986"", ""428a3b40"", ""5a357ef2"", ""4d69fb36"", ""86e61357""]","[{""start_line_no"": 463, ""end_line_no"": 463, ""component"": ""nova.compute.manager"", ""raw"": ""ERROR nova.compute.manager [req-1ea0538e-3744-417b-b35a-70b73feb1943] [instance: 14a4adc5-d111-46ba-8aab-434fb0f940bf] Instance failed to spawn: nova.exception.VirtualInterfaceCreateException: Virtual Interface creation failed""}, {""start_line_no"": 469, ""end_line_no"": 469, ""component"": ""nova.compute.manager"", ""raw"": ""ERROR nova.compute.manager [req-1ea0538e-3744-417b-b35a-70b73feb1943] [instance: 14a4adc5-d111-46ba-8aab-434fb0f940bf] Failed to allocate network(s): nova.exception.VirtualInterfaceCreateException: Virtual Interface creation failed""}, {""start_line_no"": 470, ""end_line_no"": 470, ""component"": ""nova.compute.manager"", ""raw"": ""ERROR nova.compute.manager [req-1ea0538e-3744-417b-b35a-70b73feb1943] [instance: 14a4adc5-d111-46ba-8aab-434fb0f940bf] Build of instance 14a4adc5-d111-46ba-8aab-434fb0f940bf aborted: Failed to allocate the network(s), not rescheduling.: nova.exception.BuildAbortException: Build of instance 14a4adc5-d111-46ba-8aab-434fb0f940bf aborted: Failed to allocate the network(s), not rescheduling.""}]"
fault2#c971926f-7514-47da-a82a-eee9bfcea485,fault2,2,fault_network_dhcpoff,c971926f-7514-47da-a82a-eee9bfcea485,458,520,16,3,0,13,0.1875,"{""1cd7d3e7"": 1, ""23c6f986"": 1, ""38e97904"": 1, ""3f0cc10b"": 2, ""417619c7"": 1, ""428a3b40"": 1, ""4d69fb36"": 1, ""5a357ef2"": 1, ""7bb1bd13"": 1, ""86e61357"": 1, ""a03daa0f"": 1, ""c4268e60"": 1, ""c4693083"": 1, ""e4ad4519"": 1, ""fbd432b6"": 1}","{""BuildAbortException"": 1, ""Failed to allocate network"": 1, ""VirtualInterfaceCreateException"": 2}","[""3f0cc10b"", ""c4693083"", ""c4268e60"", ""7bb1bd13"", ""fbd432b6"", ""23c6f986"", ""428a3b40"", ""5a357ef2"", ""4d69fb36"", ""86e61357""]","[{""start_line_no"": 484, ""end_line_no"": 484, ""component"": ""nova.compute.manager"", ""raw"": ""ERROR nova.compute.manager [req-70570da9-bc1e-46ef-9895-4e1cc725d8f5] [instance: c971926f-7514-47da-a82a-eee9bfcea485] Instance failed to spawn: nova.exception.VirtualInterfaceCreateException: Virtual Interface creation failed""}, {""start_line_no"": 490, ""end_line_no"": 490, ""component"": ""nova.compute.manager"", ""raw"": ""ERROR nova.compute.manager [req-70570da9-bc1e-46ef-9895-4e1cc725d8f5] [instance: c971926f-7514-47da-a82a-eee9bfcea485] Failed to allocate network(s): nova.exception.VirtualInterfaceCreateException: Virtual Interface creation failed""}, {""start_line_no"": 491, ""end_line_no"": 491, ""component"": ""nova.compute.manager"", ""raw"": ""ERROR nova.compute.manager [req-70570da9-bc1e-46ef-9895-4e1cc725d8f5] [instance: c971926f-7514-47da-a82a-eee9bfcea485] Build of instance c971926f-7514-47da-a82a-eee9bfcea485 aborted: Failed to allocate the network(s), not rescheduling.: nova.exception.BuildAbortException: Build of instance c971926f-7514-47da-a82a-eee9bfcea485 aborted: Failed to allocate the network(s), not rescheduling.""}]"
fault2#70705d45-0323-4569-ae7b-9e490247bd12,fault2,2,fault_network_dhcpoff,70705d45-0323-4569-ae7b-9e490247bd12,479,541,16,3,0,13,0.1875,"{""1cd7d3e7"": 1, ""23c6f986"": 1, ""3f0cc10b"": 2, ""428a3b40"": 1, ""4d69fb36"": 1, ""5a357ef2"": 1, ""668fc97d"": 1, ""6ef6383f"": 1, ""7bb1bd13"": 1, ""86e61357"": 1, ""a03daa0f"": 1, ""c4268e60"": 1, ""c4693083"": 1, ""e4ad4519"": 1, ""fbd432b6"": 1}","{""BuildAbortException"": 1, ""Failed to allocate network"": 1, ""VirtualInterfaceCreateException"": 2}","[""3f0cc10b"", ""c4693083"", ""c4268e60"", ""7bb1bd13"", ""fbd432b6"", ""23c6f986"", ""428a3b40"", ""5a357ef2"", ""4d69fb36"", ""86e61357""]","[{""start_line_no"": 505, ""end_line_no"": 505, ""component"": ""nova.compute.manager"", ""raw"": ""ERROR nova.compute.manager [req-ac2c9c06-404c-43f1-b0af-6f620006d940] [instance: 70705d45-0323-4569-ae7b-9e490247bd12] Instance failed to spawn: nova.exception.VirtualInterfaceCreateException: Virtual Interface creation failed""}, {""start_line_no"": 511, ""end_line_no"": 511, ""component"": ""nova.compute.manager"", ""raw"": ""ERROR nova.compute.manager [req-ac2c9c06-404c-43f1-b0af-6f620006d940] [instance: 70705d45-0323-4569-ae7b-9e490247bd12] Failed to allocate network(s): nova.exception.VirtualInterfaceCreateException: Virtual Interface creation failed""}, {""start_line_no"": 512, ""end_line_no"": 512, ""component"": ""nova.compute.manager"", ""raw"": ""ERROR nova.compute.manager [req-ac2c9c06-404c-43f1-b0af-6f620006d940] [instance: 70705d45-0323-4569-ae7b-9e490247bd12] Build of instance 70705d45-0323-4569-ae7b-9e490247bd12 aborted: Failed to allocate the network(s), not rescheduling.: nova.exception.BuildAbortException: Build of instance 70705d45-0323-4569-ae7b-9e490247bd12 aborted: Failed to allocate the network(s), not rescheduling.""}]"
fault2#2de29bd6-5ae6-4ff9-a0b9-80621fcc83db,fault2,2,fault_network_dhcpoff,2de29bd6-5ae6-4ff9-a0b9-80621fcc83db,500,562,16,3,0,13,0.1875,"{""11ea3790"": 1, ""1cd7d3e7"": 1, ""23c6f986"": 1, ""3f0cc10b"": 2, ""428a3b40"": 1, ""4d69fb36"": 1, ""5a357ef2"": 1, ""7bb1bd13"": 1, ""86e61357"": 1, ""928d496e"": 1, ""a03daa0f"": 1, ""c4268e60"": 1, ""c4693083"": 1, ""e4ad4519"": 1, ""fbd432b6"": 1}","{""BuildAbortException"": 1, ""Failed to allocate network"": 1, ""VirtualInterfaceCreateException"": 2}","[""3f0cc10b"", ""c4693083"", ""c4268e60"", ""7bb1bd13"", ""fbd432b6"", ""23c6f986"", ""428a3b40"", ""5a357ef2"", ""4d69fb36"", ""86e61357""]","[{""start_line_no"": 526, ""end_line_no"": 526, ""component"": ""nova.compute.manager"", ""raw"": ""ERROR nova.compute.manager [req-2535191c-509c-46c2-8c00-f890c245879a] [instance: 2de29bd6-5ae6-4ff9-a0b9-80621fcc83db] Instance failed to spawn: nova.exception.VirtualInterfaceCreateException: Virtual Interface creation failed""}, {""start_line_no"": 532, ""end_line_no"": 532, ""component"": ""nova.compute.manager"", ""raw"": ""ERROR nova.compute.manager [req-2535191c-509c-46c2-8c00-f890c245879a] [instance: 2de29bd6-5ae6-4ff9-a0b9-80621fcc83db] Failed to allocate network(s): nova.exception.VirtualInterfaceCreateException: Virtual Interface creation failed""}, {""start_line_no"": 533, ""end_line_no"": 533, ""component"": ""nova.compute.manager"", ""raw"": ""ERROR nova.compute.manager [req-2535191c-509c-46c2-8c00-f890c245879a] [instance: 2de29bd6-5ae6-4ff9-a0b9-80621fcc83db] Build of instance 2de29bd6-5ae6-4ff9-a0b9-80621fcc83db aborted: Failed to allocate the network(s), not rescheduling.: nova.exception.BuildAbortException: Build of instance 2de29bd6-5ae6-4ff9-a0b9-80621fcc83db aborted: Failed to allocate the network(s), not rescheduling.""}]"
fault2#e783f66a-59e7-453a-9a5e-2cbda345b4a7,fault2,2,fault_network_dhcpoff,e783f66a-59e7-453a-9a5e-2cbda345b4a7,521,583,16,3,0,13,0.1875,"{""1cd7d3e7"": 1, ""23c6f986"": 1, ""3f0cc10b"": 2, ""428a3b40"": 1, ""4d69fb36"": 1, ""5a357ef2"": 1, ""7bb1bd13"": 1, ""86e61357"": 1, ""a03daa0f"": 1, ""b97c6614"": 1, ""c4268e60"": 1, ""c4693083"": 1, ""d8831a95"": 1, ""e4ad4519"": 1, ""fbd432b6"": 1}","{""BuildAbortException"": 1, ""Failed to allocate network"": 1, ""VirtualInterfaceCreateException"": 2}","[""3f0cc10b"", ""c4693083"", ""c4268e60"", ""7bb1bd13"", ""fbd432b6"", ""23c6f986"", ""428a3b40"", ""5a357ef2"", ""4d69fb36"", ""86e61357""]","[{""start_line_no"": 547, ""end_line_no"": 547, ""component"": ""nova.compute.manager"", ""raw"": ""ERROR nova.compute.manager [req-df275401-9ed2-4a65-9a06-de563b3f4336] [instance: e783f66a-59e7-453a-9a5e-2cbda345b4a7] Instance failed to spawn: nova.exception.VirtualInterfaceCreateException: Virtual Interface creation failed""}, {""start_line_no"": 553, ""end_line_no"": 553, ""component"": ""nova.compute.manager"", ""raw"": ""ERROR nova.compute.manager [req-df275401-9ed2-4a65-9a06-de563b3f4336] [instance: e783f66a-59e7-453a-9a5e-2cbda345b4a7] Failed to allocate network(s): nova.exception.VirtualInterfaceCreateException: Virtual Interface creation failed""}, {""start_line_no"": 554, ""end_line_no"": 554, ""component"": ""nova.compute.manager"", ""raw"": ""ERROR nova.compute.manager [req-df275401-9ed2-4a65-9a06-de563b3f4336] [instance: e783f66a-59e7-453a-9a5e-2cbda345b4a7] Build of instance e783f66a-59e7-453a-9a5e-2cbda345b4a7 aborted: Failed to allocate the network(s), not rescheduling.: nova.exception.BuildAbortException: Build of instance e783f66a-59e7-453a-9a5e-2cbda345b4a7 aborted: Failed to allocate the network(s), not rescheduling.""}]"
fault2#ca213c8f-f22b-43bb-939f-063fb45fb421,fault2,2,fault_network_dhcpoff,ca213c8f-f22b-43bb-939f-063fb45fb421,542,601,16,3,0,13,0.1875,"{""1cd7d3e7"": 1, ""23c6f986"": 1, ""3f0cc10b"": 2, ""428a3b40"": 1, ""4d69fb36"": 1, ""572b0d90"": 1, ""5a357ef2"": 1, ""6a9f0886"": 1, ""7bb1bd13"": 1, ""86e61357"": 1, ""a03daa0f"": 1, ""c4268e60"": 1, ""c4693083"": 1, ""e4ad4519"": 1, ""fbd432b6"": 1}","{""BuildAbortException"": 1, ""Failed to allocate network"": 1, ""VirtualInterfaceCreateException"": 2}","[""3f0cc10b"", ""c4693083"", ""c4268e60"", ""7bb1bd13"", ""fbd432b6"", ""23c6f986"", ""428a3b40"", ""5a357ef2"", ""4d69fb36"", ""86e61357""]","[{""start_line_no"": 568, ""end_line_no"": 568, ""component"": ""nova.compute.manager"", ""raw"": ""ERROR nova.compute.manager [req-a7931da9-002d-4877-ad26-747be2f43d02] [instance: ca213c8f-f22b-43bb-939f-063fb45fb421] Instance failed to spawn: nova.exception.VirtualInterfaceCreateException: Virtual Interface creation failed""}, {""start_line_no"": 574, ""end_line_no"": 574, ""component"": ""nova.compute.manager"", ""raw"": ""ERROR nova.compute.manager [req-a7931da9-002d-4877-ad26-747be2f43d02] [instance: ca213c8f-f22b-43bb-939f-063fb45fb421] Failed to allocate network(s): nova.exception.VirtualInterfaceCreateException: Virtual Interface creation failed""}, {""start_line_no"": 575, ""end_line_no"": 575, ""component"": ""nova.compute.manager"", ""raw"": ""ERROR nova.compute.manager [req-a7931da9-002d-4877-ad26-747be2f43d02] [instance: ca213c8f-f22b-43bb-939f-063fb45fb421] Build of instance ca213c8f-f22b-43bb-939f-063fb45fb421 aborted: Failed to allocate the network(s), not rescheduling.: nova.exception.BuildAbortException: Build of instance ca213c8f-f22b-43bb-939f-063fb45fb421 aborted: Failed to allocate the network(s), not rescheduling.""}]"
fault2#50c2e1cc-3225-4fd7-b128-bf90aaa0513c,fault2,2,fault_network_dhcpoff,50c2e1cc-3225-4fd7-b128-bf90aaa0513c,563,625,16,3,0,13,0.1875,"{""18943ff3"": 1, ""1cd7d3e7"": 1, ""23c6f986"": 1, ""322c3b58"": 1, ""3f0cc10b"": 2, ""428a3b40"": 1, ""4d69fb36"": 1, ""5a357ef2"": 1, ""7bb1bd13"": 1, ""86e61357"": 1, ""a03daa0f"": 1, ""c4268e60"": 1, ""c4693083"": 1, ""e4ad4519"": 1, ""fbd432b6"": 1}","{""BuildAbortException"": 1, ""Failed to allocate network"": 1, ""VirtualInterfaceCreateException"": 2}","[""3f0cc10b"", ""c4693083"", ""c4268e60"", ""7bb1bd13"", ""fbd432b6"", ""23c6f986"", ""428a3b40"", ""5a357ef2"", ""4d69fb36"", ""86e61357""]","[{""start_line_no"": 589, ""end_line_no"": 589, ""component"": ""nova.compute.manager"", ""raw"": ""ERROR nova.compute.manager [req-09c41add-e0af-480d-b747-73dc0f05a492] [instance: 50c2e1cc-3225-4fd7-b128-bf90aaa0513c] Instance failed to spawn: nova.exception.VirtualInterfaceCreateException: Virtual Interface creation failed""}, {""start_line_no"": 595, ""end_line_no"": 595, ""component"": ""nova.compute.manager"", ""raw"": ""ERROR nova.compute.manager [req-09c41add-e0af-480d-b747-73dc0f05a492] [instance: 50c2e1cc-3225-4fd7-b128-bf90aaa0513c] Failed to allocate network(s): nova.exception.VirtualInterfaceCreateException: Virtual Interface creation failed""}, {""start_line_no"": 596, ""end_line_no"": 596, ""component"": ""nova.compute.manager"", ""raw"": ""ERROR nova.compute.manager [req-09c41add-e0af-480d-b747-73dc0f05a492] [instance: 50c2e1cc-3225-4fd7-b128-bf90aaa0513c] Build of instance 50c2e1cc-3225-4fd7-b128-bf90aaa0513c aborted: Failed to allocate the network(s), not rescheduling.: nova.exception.BuildAbortException: Build of instance 50c2e1cc-3225-4fd7-b128-bf90aaa0513c aborted: Failed to allocate the network(s), not rescheduling.""}]"
fault2#bceb4876-b31e-4c0b-ba47-d6163fa3db8a,fault2,2,fault_network_dhcpoff,bceb4876-b31e-4c0b-ba47-d6163fa3db8a,584,646,16,3,0,13,0.1875,"{""1cd7d3e7"": 1, ""23c6f986"": 1, ""322c3b58"": 1, ""3f0cc10b"": 2, ""428a3b40"": 1, ""4d69fb36"": 1, ""5a357ef2"": 1, ""7bb1bd13"": 1, ""86e61357"": 1, ""a03daa0f"": 1, ""a3b3c382"": 1, ""c4268e60"": 1, ""c4693083"": 1, ""e4ad4519"": 1, ""fbd432b6"": 1}","{""BuildAbortException"": 1, ""Failed to allocate network"": 1, ""VirtualInterfaceCreateException"": 2}","[""3f0cc10b"", ""c4693083"", ""c4268e60"", ""7bb1bd13"", ""fbd432b6"", ""23c6f986"", ""428a3b40"", ""5a357ef2"", ""4d69fb36"", ""86e61357""]","[{""start_line_no"": 610, ""end_line_no"": 610, ""component"": ""nova.compute.manager"", ""raw"": ""ERROR nova.compute.manager [req-9de63713-f5e6-44e1-a13c-b4b77d45c41c] [instance: bceb4876-b31e-4c0b-ba47-d6163fa3db8a] Instance failed to spawn: nova.exception.VirtualInterfaceCreateException: Virtual Interface creation failed""}, {""start_line_no"": 616, ""end_line_no"": 616, ""component"": ""nova.compute.manager"", ""raw"": ""ERROR nova.compute.manager [req-9de63713-f5e6-44e1-a13c-b4b77d45c41c] [instance: bceb4876-b31e-4c0b-ba47-d6163fa3db8a] Failed to allocate network(s): nova.exception.VirtualInterfaceCreateException: Virtual Interface creation failed""}, {""start_line_no"": 617, ""end_line_no"": 617, ""component"": ""nova.compute.manager"", ""raw"": ""ERROR nova.compute.manager [req-9de63713-f5e6-44e1-a13c-b4b77d45c41c] [instance: bceb4876-b31e-4c0b-ba47-d6163fa3db8a] Build of instance bceb4876-b31e-4c0b-ba47-d6163fa3db8a aborted: Failed to allocate the network(s), not rescheduling.: nova.exception.BuildAbortException: Build of instance bceb4876-b31e-4c0b-ba47-d6163fa3db8a aborted: Failed to allocate the network(s), not rescheduling.""}]"
fault2#8e552338-4cbe-40bc-a68e-cb717a5cd36f,fault2,2,fault_network_dhcpoff,8e552338-4cbe-40bc-a68e-cb717a5cd36f,605,667,16,3,0,13,0.1875,"{""18943ff3"": 1, ""1cd7d3e7"": 1, ""23c6f986"": 1, ""3f0cc10b"": 2, ""428a3b40"": 1, ""4d69fb36"": 1, ""5a357ef2"": 1, ""7bb1bd13"": 1, ""86e61357"": 1, ""a03daa0f"": 1, ""c4268e60"": 1, ""c4693083"": 1, ""d8831a95"": 1, ""e4ad4519"": 1, ""fbd432b6"": 1}","{""BuildAbortException"": 1, ""Failed to allocate network"": 1, ""VirtualInterfaceCreateException"": 2}","[""3f0cc10b"", ""c4693083"", ""c4268e60"", ""7bb1bd13"", ""fbd432b6"", ""23c6f986"", ""428a3b40"", ""5a357ef2"", ""4d69fb36"", ""86e61357""]","[{""start_line_no"": 631, ""end_line_no"": 631, ""component"": ""nova.compute.manager"", ""raw"": ""ERROR nova.compute.manager [req-5be0af71-0dfb-4d9b-9f94-dd5c9df1c76c] [instance: 8e552338-4cbe-40bc-a68e-cb717a5cd36f] Instance failed to spawn: nova.exception.VirtualInterfaceCreateException: Virtual Interface creation failed""}, {""start_line_no"": 637, ""end_line_no"": 637, ""component"": ""nova.compute.manager"", ""raw"": ""ERROR nova.compute.manager [req-5be0af71-0dfb-4d9b-9f94-dd5c9df1c76c] [instance: 8e552338-4cbe-40bc-a68e-cb717a5cd36f] Failed to allocate network(s): nova.exception.VirtualInterfaceCreateException: Virtual Interface creation failed""}, {""start_line_no"": 638, ""end_line_no"": 638, ""component"": ""nova.compute.manager"", ""raw"": ""ERROR nova.compute.manager [req-5be0af71-0dfb-4d9b-9f94-dd5c9df1c76c] [instance: 8e552338-4cbe-40bc-a68e-cb717a5cd36f] Build of instance 8e552338-4cbe-40bc-a68e-cb717a5cd36f aborted: Failed to allocate the network(s), not rescheduling.: nova.exception.BuildAbortException: Build of instance 8e552338-4cbe-40bc-a68e-cb717a5cd36f aborted: Failed to allocate the network(s), not rescheduling.""}]"
fault2#47f2bb45-b27b-4d01-9530-c358606159c4,fault2,2,fault_network_dhcpoff,47f2bb45-b27b-4d01-9530-c358606159c4,626,685,16,3,0,13,0.1875,"{""1cd7d3e7"": 1, ""23c6f986"": 1, ""3f0cc10b"": 2, ""428a3b40"": 1, ""474a7a6e"": 1, ""4d69fb36"": 1, ""5a357ef2"": 1, ""7bb1bd13"": 1, ""86e61357"": 1, ""a03daa0f"": 1, ""b97c6614"": 1, ""c4268e60"": 1, ""c4693083"": 1, ""e4ad4519"": 1, ""fbd432b6"": 1}","{""BuildAbortException"": 1, ""Failed to allocate network"": 1, ""VirtualInterfaceCreateException"": 2}","[""3f0cc10b"", ""c4693083"", ""c4268e60"", ""7bb1bd13"", ""fbd432b6"", ""23c6f986"", ""428a3b40"", ""5a357ef2"", ""4d69fb36"", ""86e61357""]","[{""start_line_no"": 652, ""end_line_no"": 652, ""component"": ""nova.compute.manager"", ""raw"": ""ERROR nova.compute.manager [req-d6429f9a-66ed-4943-a882-a999abda870c] [instance: 47f2bb45-b27b-4d01-9530-c358606159c4] Instance failed to spawn: nova.exception.VirtualInterfaceCreateException: Virtual Interface creation failed""}, {""start_line_no"": 658, ""end_line_no"": 658, ""component"": ""nova.compute.manager"", ""raw"": ""ERROR nova.compute.manager [req-d6429f9a-66ed-4943-a882-a999abda870c] [instance: 47f2bb45-b27b-4d01-9530-c358606159c4] Failed to allocate network(s): nova.exception.VirtualInterfaceCreateException: Virtual Interface creation failed""}, {""start_line_no"": 659, ""end_line_no"": 659, ""component"": ""nova.compute.manager"", ""raw"": ""ERROR nova.compute.manager [req-d6429f9a-66ed-4943-a882-a999abda870c] [instance: 47f2bb45-b27b-4d01-9530-c358606159c4] Build of instance 47f2bb45-b27b-4d01-9530-c358606159c4 aborted: Failed to allocate the network(s), not rescheduling.: nova.exception.BuildAbortException: Build of instance 47f2bb45-b27b-4d01-9530-c358606159c4 aborted: Failed to allocate the network(s), not rescheduling.""}]"
